station,elevation,date,T2M_MIN,T2M_MAX,T2M_RANGE,RH2M,WS2M,PS,PRECTOTCORR,frost
Lampa,3872,2001-02-03,9.81,14.68,4.88,83.2,1.51,61.76,0.0,0
Lampa,3872,2001-02-04,9.43,22.24,12.81,80.6,4.41,62.75,0.019,0
Lampa,3872,2001-02-05,10.94,21.25,10.31,68.3,2.17,64.04,0.0,0
Lampa,3872,2001-02-06,9.29,23.86,14.57,63.0,5.08,63.03,0.0,0
Lampa,3872,2001-02-07,8.1,17.44,9.34,88.8,0.0,63.27,0.013,0
Lampa,3872,2001-02-08,6.27,14.27,8.01,58.2,4.12,61.16,0.031,0
Lampa,3872,2001-02-09,8.65,27.64,18.98,71.0,1.34,63.19,0.007,0
Lampa,3872,2001-02-10,9.78,21.68,11.91,80.7,5.1,61.95,0.0,0
Lampa,3872,2001-02-11,8.72,17.5,8.78,64.5,0.0,63.84,0.511,0
Lampa,3872,2001-02-12,5.28,10.29,5.01,55.9,0.22,63.44,0.305,0
Lampa,3872,2001-02-13,10.63,23.07,12.44,75.0,0.01,62.58,0.0,0
Lampa,3872,2001-02-14,4.09,18.75,14.66,66.9,3.29,63.16,0.04,0
Lampa,3872,2001-02-15,4.35,17.15,12.8,65.9,2.58,63.78,0.0,0
Lampa,3872,2001-02-16,7.17,18.53,11.37,95.0,1.42,60.32,0.413,0
Lampa,3872,2001-02-17,2.59,11.33,8.74,55.5,4.78,62.56,0.047,0
Lampa,3872,2001-02-18,2.8,9.96,7.16,72.9,0.0,60.86,0.706,0
Lampa,3872,2001-02-19,9.47,18.57,9.1,71.2,5.38,62.88,0.195,0
Lampa,3872,2001-02-20,15.77,29.64,13.88,90.7,6.19,61.91,0.059,0
Lampa,3872,2001-02-21,7.85,17.12,9.26,76.3,4.03,60.54,0.016,0
Lampa,3872,2001-02-22,5.14,20.01,14.87,75.7,0.64,61.01,0.0,0
Lampa,3872,2001-02-23,6.1,15.02,8.92,91.0,5.85,62.1,0.123,0
Lampa,3872,2001-02-24,6.87,16.54,9.67,84.6,6.41,63.03,0.003,0
Lampa,3872,2001-02-25,6.89,17.96,11.07,78.1,5.71,63.66,0.342,0
Lampa,3872,2001-02-26,4.99,17.75,12.76,76.9,4.29,64.86,0.004,0
Lampa,3872,2001-02-27,1.55,10.56,9.01,85.0,5.26,63.2,0.152,0
Lampa,3872,2001-02-28,3.52,17.04,13.52,73.0,5.85,61.06,0.045,0
Lampa,3872,2001-03-01,11.35,23.76,12.41,82.9,2.24,61.62,0.172,0
Lampa,3872,2001-03-02,4.47,17.5,13.03,60.0,4.77,62.37,0.252,0
Lampa,3872,2001-03-03,4.13,15.3,11.17,73.1,6.49,62.98,0.082,0
Lampa,3872,2001-03-04,8.56,19.93,11.36,49.2,2.16,64.23,2.87,0
Lampa,3872,2001-03-05,7.97,16.19,8.22,72.1,3.18,62.69,0.007,0
Lampa,3872,2001-03-06,6.47,15.37,8.9,67.1,1.22,61.12,0.153,0
Lampa,3872,2001-03-07,6.13,19.78,13.65,70.8,5.03,61.76,0.168,0
Lampa,3872,2001-03-08,7.5,21.59,14.09,94.8,0.0,63.11,0.61,0
Lampa,3872,2001-03-09,2.92,14.69,11.76,51.3,0.87,60.74,0.191,0
Lampa,3872,2001-03-10,7.35,21.15,13.8,94.9,1.15,62.55,0.337,0
Lampa,3872,2001-03-11,5.75,20.82,15.08,74.9,4.6,63.66,1.152,0
Lampa,3872,2001-03-12,10.58,26.5,15.92,60.1,3.39,63.31,0.01,0
Lampa,3872,2001-03-13,3.59,18.76,15.18,46.2,2.05,62.59,1.537,0
Lampa,3872,2001-03-14,4.36,13.39,9.03,71.8,5.28,64.83,0.014,0
Lampa,3872,2001-03-15,4.88,16.88,12.01,63.7,6.37,61.89,0.097,0
Lampa,3872,2001-03-16,6.26,24.07,17.82,95.0,2.83,64.08,0.845,0
Lampa,3872,2001-03-17,3.81,17.25,13.44,84.1,3.42,62.02,0.783,0
Lampa,3872,2001-03-18,7.48,13.02,5.54,90.9,5.51,63.27,0.408,0
Lampa,3872,2001-03-19,5.8,17.96,12.15,95.0,8.14,60.52,0.516,0
Lampa,3872,2001-03-20,1.08,12.09,11.01,95.0,1.04,61.92,0.147,0
Lampa,3872,2001-03-21,7.28,21.12,13.84,87.8,5.24,61.65,0.104,0
Lampa,3872,2001-03-22,0.48,12.5,12.02,85.0,2.79,63.59,0.0,0
Lampa,3872,2001-03-23,8.76,21.58,12.82,67.5,5.39,62.35,0.093,0
Lampa,3872,2001-03-24,3.5,14.11,10.6,59.0,4.78,63.07,0.291,0
Lampa,3872,2001-03-25,5.57,14.36,8.79,78.8,2.98,61.81,0.002,0
Lampa,3872,2001-03-26,-3.9,7.2,11.1,91.6,3.02,62.79,0.16,1
Lampa,3872,2001-03-27,7.28,21.9,14.61,76.2,3.18,62.61,0.837,0
Lampa,3872,2001-03-28,3.33,13.75,10.42,79.6,4.6,63.05,0.155,0
Lampa,3872,2001-03-29,4.06,19.29,15.23,95.0,2.02,62.53,0.0,0
Lampa,3872,2001-03-30,5.13,15.07,9.94,73.1,2.22,60.77,0.397,0
Lampa,3872,2001-03-31,-2.05,9.41,11.46,68.5,3.74,61.37,0.367,1
Lampa,3872,2001-04-01,6.33,20.87,14.55,93.4,6.65,62.34,0.018,0
Lampa,3872,2001-04-02,2.28,16.67,14.39,66.9,2.51,62.55,0.346,0
Lampa,3872,2001-04-03,3.53,17.45,13.92,86.0,2.81,62.85,0.187,0
Lampa,3872,2001-04-04,3.59,10.92,7.33,76.1,3.56,63.0,0.274,0
Lampa,3872,2001-04-05,1.86,12.13,10.27,91.5,3.48,62.77,0.074,0
Lampa,3872,2001-04-06,2.17,15.78,13.61,52.8,3.74,62.71,0.563,0
Lampa,3872,2001-04-07,-2.07,17.18,19.26,67.2,4.25,63.0,0.041,1
Lampa,3872,2001-04-08,2.0,12.83,10.84,80.9,3.93,61.71,0.181,0
Lampa,3872,2001-04-09,2.16,12.5,10.34,71.9,2.21,62.73,4.989,0
Lampa,3872,2001-04-10,4.77,16.81,12.05,77.6,7.09,61.73,0.0,0
Lampa,3872,2001-04-11,1.48,15.44,13.96,95.0,3.59,62.84,0.611,0
Lampa,3872,2001-04-12,4.2,18.24,14.04,62.1,2.47,62.37,0.143,0
Lampa,3872,2001-04-13,1.05,13.78,12.73,83.7,0.61,62.76,4.25,0
Lampa,3872,2001-04-14,4.75,18.78,14.03,71.4,7.0,60.63,0.175,0
Lampa,3872,2001-04-15,1.11,11.66,10.54,79.6,2.12,63.35,0.401,0
Lampa,3872,2001-04-16,0.2,12.44,12.24,69.4,7.51,63.5,0.262,0
Lampa,3872,2001-04-17,1.77,13.02,11.25,66.5,2.08,63.93,0.0,0
Lampa,3872,2001-04-18,0.56,15.21,14.65,79.7,3.6,61.64,3.186,0
Lampa,3872,2001-04-19,2.91,10.56,7.65,85.1,3.61,62.97,0.123,0
Lampa,3872,2001-04-20,-1.73,9.04,10.78,68.5,2.98,61.92,0.0,1
Lampa,3872,2001-04-21,8.67,17.47,8.8,95.0,4.25,62.79,0.0,0
Lampa,3872,2001-04-22,0.03,14.71,14.68,70.0,4.81,61.54,0.202,0
Lampa,3872,2001-04-23,-4.98,6.6,11.58,86.1,5.24,62.83,0.0,1
Lampa,3872,2001-04-24,-2.61,10.79,13.39,95.0,4.43,61.02,0.0,1
Lampa,3872,2001-04-25,1.08,9.95,8.87,70.7,0.0,63.77,0.03,0
Lampa,3872,2001-04-26,1.82,8.71,6.89,86.6,5.81,64.09,0.009,0
Lampa,3872,2001-04-27,0.54,9.97,9.43,89.6,1.92,61.98,0.026,0
Lampa,3872,2001-04-28,3.18,16.97,13.8,53.8,7.46,62.95,0.0,0
Lampa,3872,2001-04-29,1.58,14.35,12.76,65.5,1.31,63.27,0.168,0
Lampa,3872,2001-04-30,-0.39,11.24,11.63,92.3,0.0,62.08,0.028,1
Lampa,3872,2001-05-01,0.81,9.96,9.16,55.8,4.81,63.09,0.241,0
Lampa,3872,2001-05-02,1.81,7.02,5.21,80.2,1.66,64.6,0.005,0
Lampa,3872,2001-05-03,2.04,11.83,9.79,77.5,3.28,61.55,0.575,0
Lampa,3872,2001-05-04,1.01,14.81,13.8,73.7,4.1,62.47,0.025,0
Lampa,3872,2001-05-05,2.34,14.94,12.6,69.1,5.63,64.14,0.831,0
Lampa,3872,2001-05-06,-2.57,10.74,13.31,66.9,3.99,63.13,1.455,1
Lampa,3872,2001-05-07,2.77,13.98,11.2,55.1,2.83,63.55,0.011,0
Lampa,3872,2001-05-08,-0.35,9.04,9.4,83.7,5.24,61.54,0.0,1
Lampa,3872,2001-05-09,-1.37,7.61,8.98,82.1,6.93,64.35,1.399,1
Lampa,3872,2001-05-10,-1.23,8.68,9.91,79.7,3.7,63.51,0.0,1
Lampa,3872,2001-05-11,-1.76,9.85,11.61,53.6,1.35,63.38,0.075,1
Lampa,3872,2001-05-12,1.52,14.73,13.21,88.5,4.64,63.27,4.194,0
Lampa,3872,2001-05-13,-1.91,8.17,10.08,81.2,1.9,62.2,0.651,1
Lampa,3872,2001-05-14,-1.16,13.6,14.76,51.4,3.78,61.48,0.001,1
Lampa,3872,2001-05-15,0.17,17.22,17.06,85.0,3.56,61.71,0.024,0
Lampa,3872,2001-05-16,-2.83,7.68,10.51,91.0,1.59,62.29,0.001,1
Lampa,3872,2001-05-17,-1.14,10.16,11.3,60.0,4.27,61.68,0.1,1
Lampa,3872,2001-05-18,-2.79,6.59,9.38,60.5,3.53,63.38,3.766,1
Lampa,3872,2001-05-19,1.12,13.18,12.06,65.3,1.69,60.76,4.413,0
Lampa,3872,2001-05-20,-0.05,10.93,10.98,61.8,5.87,61.57,0.245,1
Lampa,3872,2001-05-21,-1.23,10.73,11.96,77.6,0.74,61.33,0.534,1
Lampa,3872,2001-05-22,-2.08,6.84,8.92,67.1,1.8,62.28,1.712,1
Lampa,3872,2001-05-23,0.73,9.02,8.29,79.9,5.38,61.17,1.765,0
Lampa,3872,2001-05-24,0.8,13.03,12.23,67.0,4.48,61.23,0.004,0
Lampa,3872,2001-05-25,-0.45,11.09,11.54,77.2,5.12,63.36,3.247,1
Lampa,3872,2001-05-26,0.53,16.25,15.72,66.5,4.52,63.63,0.131,0
Lampa,3872,2001-05-27,-0.79,6.81,7.61,65.7,4.15,62.31,0.311,1
Lampa,3872,2001-05-28,-0.36,13.89,14.25,63.2,1.43,64.6,0.064,1
Lampa,3872,2001-05-29,0.16,9.1,8.94,70.5,3.4,62.45,5.083,0
Lampa,3872,2001-05-30,-2.2,8.83,11.03,50.4,6.41,62.81,0.164,1
Lampa,3872,2001-05-31,1.03,12.76,11.73,82.6,1.98,64.1,0.216,0
Lampa,3872,2001-06-01,-4.02,6.38,10.4,71.6,6.55,62.51,0.023,1
Lampa,3872,2001-06-02,1.77,12.31,10.54,75.5,6.75,62.07,0.662,0
Lampa,3872,2001-06-03,-0.08,4.61,4.68,54.3,3.72,62.66,0.868,1
Lampa,3872,2001-06-04,-0.85,10.6,11.45,60.3,0.0,63.15,0.355,1
Lampa,3872,2001-06-05,-2.14,9.89,12.03,85.0,3.78,62.2,0.004,1
Lampa,3872,2001-06-06,0.03,10.81,10.78,78.9,1.59,64.41,0.495,0
Lampa,3872,2001-06-07,-2.67,6.2,8.88,55.8,1.73,62.65,0.085,1
Lampa,3872,2001-06-08,-3.68,3.36,7.04,95.0,4.69,63.43,0.014,1
Lampa,3872,2001-06-09,-2.22,10.04,12.26,69.4,0.0,62.42,0.359,1
Lampa,3872,2001-06-10,-4.43,3.81,8.24,41.0,1.39,60.99,0.05,1
Lampa,3872,2001-06-11,-3.04,6.32,9.36,71.3,7.19,63.48,0.063,1
Lampa,3872,2001-06-12,0.39,7.13,6.74,65.0,3.6,62.3,1.343,0
Lampa,3872,2001-06-13,-4.66,7.64,12.29,84.2,7.42,63.08,0.015,1
Lampa,3872,2001-06-14,2.98,11.54,8.56,57.1,2.6,62.06,0.25,0
Lampa,3872,2001-06-15,3.75,15.8,12.06,66.8,4.5,63.02,0.593,0
Lampa,3872,2001-06-16,1.52,13.43,11.9,88.8,2.72,61.33,0.006,0
Lampa,3872,2001-06-17,-11.08,-6.69,4.4,79.2,4.06,61.23,0.026,1
Lampa,3872,2001-06-18,-4.17,7.48,11.65,61.1,7.86,61.71,0.0,1
Lampa,3872,2001-06-19,0.96,9.16,8.19,56.6,2.68,62.72,0.068,0
Lampa,3872,2001-06-20,-5.13,2.31,7.44,75.3,4.8,62.98,0.817,1
Lampa,3872,2001-06-21,-1.26,10.4,11.66,67.7,5.18,61.4,0.387,1
Lampa,3872,2001-06-22,-4.87,8.77,13.64,86.4,4.63,62.63,0.239,1
Lampa,3872,2001-06-23,-2.51,6.19,8.7,58.9,4.73,62.42,0.16,1
Lampa,3872,2001-06-24,-3.12,2.86,5.99,48.3,1.26,62.12,1.876,1
Lampa,3872,2001-06-25,3.94,12.85,8.91,91.9,3.54,62.61,0.0,0
Lampa,3872,2001-06-26,-1.33,12.18,13.52,79.3,1.09,64.92,0.847,1
Lampa,3872,2001-06-27,0.28,8.3,8.02,55.8,0.0,61.45,1.703,0
Lampa,3872,2001-06-28,-3.53,10.37,13.9,76.1,4.64,61.28,0.01,1
Lampa,3872,2001-06-29,-1.57,14.71,16.28,73.1,2.04,63.14,1.723,1
Lampa,3872,2001-06-30,-0.12,10.86,10.98,68.0,4.21,63.17,0.777,1
Lampa,3872,2001-07-01,-0.23,16.96,17.18,52.5,6.07,62.2,0.177,1
Lampa,3872,2001-07-02,-2.61,6.82,9.43,80.2,3.88,63.04,0.385,1
Lampa,3872,2001-07-03,-0.2,5.42,5.62,89.2,2.69,61.95,0.645,1
Lampa,3872,2001-07-04,-1.69,5.49,7.18,73.8,4.78,62.51,0.009,1
Lampa,3872,2001-07-05,-2.88,8.55,11.43,67.0,4.04,63.43,2.0,1
Lampa,3872,2001-07-06,0.74,12.76,12.02,66.6,0.5,60.76,0.904,0
Lampa,3872,2001-07-07,-6.7,7.49,14.19,70.9,6.1,64.9,1.153,1
Lampa,3872,2001-07-08,-1.99,9.05,11.04,69.1,4.93,64.39,1.003,1
Lampa,3872,2001-07-09,-4.03,4.74,8.77,65.0,3.4,60.93,0.136,1
Lampa,3872,2001-07-10,-2.73,7.46,10.19,87.8,3.53,61.74,0.125,1
Lampa,3872,2001-07-11,-4.65,4.97,9.62,80.3,8.17,62.64,0.067,1
Lampa,3872,2001-07-12,0.38,9.26,8.88,62.8,7.8,62.74,0.008,0
Lampa,3872,2001-07-13,-2.28,6.37,8.65,55.4,3.52,63.01,9.427,1
Lampa,3872,2001-07-14,-2.14,7.32,9.47,67.4,1.77,62.06,0.002,1
Lampa,3872,2001-07-15,-2.29,4.66,6.95,87.5,5.6,62.94,2.341,1
Lampa,3872,2001-07-16,-1.29,13.54,14.83,50.8,4.28,63.3,0.371,1
Lampa,3872,2001-07-17,-2.26,9.33,11.59,77.0,7.38,60.61,0.001,1
Lampa,3872,2001-07-18,-2.57,7.01,9.58,60.0,1.91,63.13,0.033,1
Lampa,3872,2001-07-19,-4.04,7.73,11.77,78.0,2.86,62.77,0.087,1
Lampa,3872,2001-07-20,-0.27,8.92,9.18,69.3,0.0,64.08,0.183,1
Lampa,3872,2001-07-21,2.48,8.87,6.39,89.6,0.66,61.62,0.405,0
Lampa,3872,2001-07-22,-1.98,14.79,16.78,59.8,3.43,61.17,0.002,1
Lampa,3872,2001-07-23,-0.52,8.8,9.32,76.1,2.32,63.07,0.011,1
Lampa,3872,2001-07-24,0.51,12.2,11.69,79.2,3.3,63.3,0.003,0
Lampa,3872,2001-07-25,2.85,9.85,7.0,68.7,0.92,62.94,0.269,0
Lampa,3872,2001-07-26,-1.24,6.07,7.31,67.4,5.37,61.9,0.362,1
Lampa,3872,2001-07-27,-2.35,7.72,10.08,71.1,0.49,63.57,0.138,1
Lampa,3872,2001-07-28,-2.24,5.47,7.71,76.1,4.52,62.06,0.173,1
Lampa,3872,2001-07-29,-5.1,12.62,17.72,82.6,3.53,61.94,0.043,1
Lampa,3872,2001-07-30,-1.36,5.37,6.73,78.1,3.38,64.1,0.007,1
Lampa,3872,2001-07-31,-4.07,-0.88,3.19,78.5,0.0,63.05,0.408,1
Lampa,3872,2001-08-01,4.55,16.68,12.12,66.4,2.85,64.32,0.001,0
Lampa,3872,2001-08-02,-1.18,5.52,6.69,30.3,3.86,61.9,0.326,1
Lampa,3872,2001-08-03,-6.41,1.47,7.88,74.1,8.91,62.61,0.895,1
Lampa,3872,2001-08-04,-2.36,4.33,6.7,63.0,2.53,64.39,0.961,1
Lampa,3872,2001-08-05,-0.64,6.69,7.33,64.1,5.15,62.89,0.097,1
Lampa,3872,2001-08-06,0.23,4.37,4.14,67.8,4.11,62.74,0.068,0
Lampa,3872,2001-08-07,-5.85,7.06,12.91,65.6,4.02,61.92,0.036,1
Lampa,3872,2001-08-08,-0.6,4.15,4.75,81.8,6.12,62.39,0.469,1
Lampa,3872,2001-08-09,3.04,11.0,7.96,86.5,5.39,61.13,0.133,0
Lampa,3872,2001-08-10,-1.13,6.32,7.45,33.0,3.73,62.8,0.152,1
Lampa,3872,2001-08-11,0.14,8.1,7.96,67.4,5.03,62.26,0.001,0
Lampa,3872,2001-08-12,2.25,10.25,8.0,56.2,4.15,63.43,0.03,0
Lampa,3872,2001-08-13,-2.69,11.05,13.74,78.0,8.03,63.35,0.002,1
Lampa,3872,2001-08-14,-0.19,8.99,9.18,62.9,2.06,61.99,1.165,1
Lampa,3872,2001-08-15,-0.55,12.98,13.53,88.6,2.69,62.37,0.042,1
Lampa,3872,2001-08-16,1.38,7.66,6.27,65.1,5.44,62.53,0.276,0
Lampa,3872,2001-08-17,-1.12,4.69,5.82,61.1,5.52,63.77,0.282,1
Lampa,3872,2001-08-18,3.14,16.8,13.66,64.4,4.73,62.06,0.36,0
Lampa,3872,2001-08-19,2.55,13.49,10.94,61.3,4.98,62.02,0.003,0
Lampa,3872,2001-08-20,1.87,13.51,11.64,46.3,1.87,62.49,1.252,0
Lampa,3872,2001-08-21,2.18,11.29,9.11,70.4,3.71,62.4,0.705,0
Lampa,3872,2001-08-22,-2.69,8.37,11.06,79.5,0.0,62.93,0.002,1
Lampa,3872,2001-08-23,0.43,9.93,9.5,72.4,5.1,62.73,0.154,0
Lampa,3872,2001-08-24,3.0,9.01,6.01,81.1,2.93,64.49,2.782,0
Lampa,3872,2001-08-25,3.92,10.98,7.06,74.4,1.74,63.63,0.907,0
Lampa,3872,2001-08-26,4.81,10.79,5.98,84.1,2.93,61.4,0.01,0
Lampa,3872,2001-08-27,-2.01,7.38,9.39,76.0,0.83,62.78,0.004,1
Lampa,3872,2001-08-28,-1.01,9.3,10.31,60.8,0.0,60.7,0.0,1
Lampa,3872,2001-08-29,-2.04,4.98,7.02,66.3,1.18,63.32,0.024,1
Lampa,3872,2001-08-30,-0.87,6.07,6.94,59.2,1.78,62.63,0.041,1
Lampa,3872,2001-08-31,-0.16,7.16,7.32,75.1,1.34,63.66,0.287,1
Lampa,3872,2001-09-01,4.54,10.64,6.1,56.5,3.13,63.11,0.497,0
Lampa,3872,2001-09-02,1.55,7.76,6.21,72.5,2.73,62.75,0.026,0
Lampa,3872,2001-09-03,5.22,12.73,7.5,74.5,6.22,62.56,0.068,0
Lampa,3872,2001-09-04,1.2,8.05,6.85,85.7,2.0,61.84,0.648,0
Lampa,3872,2001-09-05,2.48,18.02,15.54,86.7,0.65,63.19,0.213,0
Lampa,3872,2001-09-06,1.05,9.14,8.1,68.9,9.67,61.18,0.021,0
Lampa,3872,2001-09-07,2.84,10.07,7.23,72.0,4.9,63.58,0.688,0
Lampa,3872,2001-09-08,3.06,9.38,6.31,31.6,1.72,63.41,1.036,0
Lampa,3872,2001-09-09,6.23,16.51,10.28,49.9,5.95,61.78,1.006,0
Lampa,3872,2001-09-10,0.63,12.78,12.16,62.9,3.69,63.63,0.041,0
Lampa,3872,2001-09-11,-2.82,8.55,11.36,64.2,5.01,61.59,0.349,1
Lampa,3872,2001-09-12,3.82,13.33,9.51,60.0,0.0,63.84,1.186,0
Lampa,3872,2001-09-13,0.86,4.31,3.45,78.4,2.44,64.1,0.007,0
Lampa,3872,2001-09-14,2.48,12.0,9.53,56.2,4.06,63.24,0.0,0
Lampa,3872,2001-09-15,1.65,14.68,13.03,53.8,4.94,62.77,0.145,0
Lampa,3872,2001-09-16,1.69,9.42,7.73,59.3,3.48,62.46,0.018,0
Lampa,3872,2001-09-17,2.21,8.41,6.2,70.6,4.4,63.78,0.0,0
Lampa,3872,2001-09-18,3.55,12.07,8.53,40.6,1.76,62.99,0.043,0
Lampa,3872,2001-09-19,-1.0,1.73,2.73,59.7,3.97,62.13,0.313,1
Lampa,3872,2001-09-20,-0.28,3.26,3.54,69.3,0.81,62.7,0.0,1
Lampa,3872,2001-09-21,-0.26,9.01,9.27,52.3,5.2,63.51,0.052,1
Lampa,3872,2001-09-22,4.58,12.84,8.26,56.2,2.58,63.63,0.415,0
Lampa,3872,2001-09-23,4.81,16.9,12.08,69.6,3.93,62.31,0.184,0
Lampa,3872,2001-09-24,-0.93,8.86,9.79,82.0,0.0,63.61,0.095,1
Lampa,3872,2001-09-25,4.16,10.95,6.79,56.2,0.0,61.19,0.019,0
Lampa,3872,2001-09-26,6.52,13.01,6.49,61.7,4.22,61.48,0.074,0
Lampa,3872,2001-09-27,6.42,12.6,6.18,45.2,5.85,61.35,1.214,0
Lampa,3872,2001-09-28,1.5,12.54,11.05,48.7,3.21,64.3,0.053,0
Lampa,3872,2001-09-29,4.33,16.07,11.74,46.8,4.42,60.78,0.164,0
Lampa,3872,2001-09-30,3.94,10.87,6.94,56.7,6.22,63.17,0.076,0
Lampa,3872,2001-10-01,5.25,12.36,7.1,66.0,4.58,64.04,0.007,0
Lampa,3872,2001-10-02,9.73,12.59,2.86,65.4,3.83,61.08,0.098,0
Lampa,3872,2001-10-03,4.98,12.13,7.15,68.5,1.01,63.15,0.011,0
Lampa,3872,2001-10-04,8.75,15.07,6.32,56.0,4.75,62.54,0.164,0
Lampa,3872,2001-10-05,7.98,15.54,7.56,75.7,0.0,65.33,1.027,0
Lampa,3872,2001-10-06,5.07,15.08,10.01,76.5,0.36,61.72,0.64,0
Lampa,3872,2001-10-07,2.39,10.0,7.61,61.0,3.63,64.29,0.343,0
Lampa,3872,2001-10-08,4.11,14.88,10.77,78.4,3.07,62.36,0.127,0
Lampa,3872,2001-10-09,0.99,8.2,7.22,78.9,5.32,63.59,0.001,0
Lampa,3872,2001-10-10,3.88,8.8,4.92,51.2,3.45,63.11,0.499,0
Lampa,3872,2001-10-11,7.94,13.81,5.87,58.5,3.66,60.87,0.58,0
Lampa,3872,2001-10-12,5.02,17.66,12.65,50.1,7.78,62.41,0.005,0
Lampa,3872,2001-10-13,7.01,17.25,10.24,60.1,2.28,59.51,0.06,0
Lampa,3872,2001-10-14,5.35,10.4,5.06,70.2,2.79,63.1,0.002,0
Lampa,3872,2001-10-15,3.46,16.34,12.88,49.6,7.18,62.99,0.14,0
Lampa,3872,2001-10-16,8.77,23.15,14.38,58.2,5.28,62.04,0.014,0
Lampa,3872,2001-10-17,5.06,10.56,5.5,58.3,1.29,62.85,0.549,0
Lampa,3872,2001-10-18,7.08,11.85,4.76,47.5,2.29,62.48,0.001,0
Lampa,3872,2001-10-19,6.66,20.69,14.03,74.7,1.97,62.46,0.001,0
Lampa,3872,2001-10-20,8.48,22.36,13.88,53.9,5.9,61.93,0.085,0
Lampa,3872,2001-10-21,9.11,12.48,3.37,69.6,1.09,64.21,0.005,0
Lampa,3872,2001-10-22,5.8,13.63,7.83,64.5,3.3,63.76,0.515,0
Lampa,3872,2001-10-23,3.36,9.41,6.05,66.3,5.43,61.93,0.005,0
Lampa,3872,2001-10-24,2.52,10.04,7.52,95.0,6.55,61.89,0.0,0
Lampa,3872,2001-10-25,8.2,16.29,8.09,51.9,1.0,61.89,0.004,0
Lampa,3872,2001-10-26,5.4,13.0,7.6,69.2,0.73,63.26,0.006,0
Lampa,3872,2001-10-27,3.82,10.65,6.82,86.4,7.16,62.41,0.006,0
Lampa,3872,2001-10-28,2.95,15.12,12.17,63.6,4.57,62.6,0.011,0
Lampa,3872,2001-10-29,6.81,16.52,9.72,83.6,3.16,63.21,0.107,0
Lampa,3872,2001-10-30,10.56,15.66,5.1,65.4,5.26,63.7,0.077,0
Lampa,3872,2001-10-31,12.73,24.9,12.16,46.1,4.54,62.9,0.0,0
Lampa,3872,2001-11-01,4.31,13.28,8.97,68.8,4.4,62.83,0.05,0
Lampa,3872,2001-11-02,10.58,20.15,9.57,82.8,6.1,62.79,0.003,0
Lampa,3872,2001-11-03,9.62,23.11,13.49,50.5,5.24,64.51,0.055,0
Lampa,3872,2001-11-04,7.84,18.12,10.29,61.7,4.64,62.08,0.086,0
Lampa,3872,2001-11-05,7.7,15.16,7.46,62.4,3.81,61.67,0.059,0
Lampa,3872,2001-11-06,11.59,20.79,9.2,57.7,6.36,63.2,0.029,0
Lampa,3872,2001-11-07,6.12,16.4,10.28,68.4,5.5,62.61,0.001,0
Lampa,3872,2001-11-08,12.23,17.47,5.24,74.8,4.76,63.77,0.001,0
Lampa,3872,2001-11-09,6.91,16.53,9.62,90.8,1.7,61.61,0.163,0
Lampa,3872,2001-11-10,9.42,15.63,6.2,33.3,2.67,61.11,0.01,0
Lampa,3872,2001-11-11,4.28,10.48,6.21,71.8,2.45,62.11,0.1,0
Lampa,3872,2001-11-12,5.69,14.66,8.97,51.6,4.35,63.59,0.01,0
Lampa,3872,2001-11-13,12.55,24.38,11.83,73.0,3.82,61.44,0.014,0
Lampa,3872,2001-11-14,10.95,21.39,10.44,78.5,5.59,60.9,0.046,0
Lampa,3872,2001-11-15,9.24,24.28,15.04,61.7,5.14,60.85,0.124,0
Lampa,3872,2001-11-16,11.63,15.25,3.62,77.0,0.4,62.34,0.008,0
Lampa,3872,2001-11-17,7.34,16.9,9.55,71.5,2.35,62.39,0.001,0
Lampa,3872,2001-11-18,9.08,18.62,9.54,59.6,3.68,62.46,0.257,0
Lampa,3872,2001-11-19,11.11,20.06,8.95,81.4,6.54,60.19,0.008,0
Lampa,3872,2001-11-20,9.04,18.71,9.67,62.0,4.82,62.28,0.008,0
Lampa,3872,2001-11-21,11.03,19.12,8.09,74.7,1.87,60.77,0.001,0
Lampa,3872,2001-11-22,6.79,17.87,11.08,49.3,6.36,63.22,0.0,0
Lampa,3872,2001-11-23,7.15,14.35,7.2,68.6,4.06,62.53,0.001,0
Lampa,3872,2001-11-24,9.24,21.24,12.0,78.4,0.0,62.41,0.095,0
Lampa,3872,2001-11-25,12.9,24.13,11.23,58.9,6.38,63.69,0.031,0
Lampa,3872,2001-11-26,12.92,24.71,11.79,66.1,2.81,62.42,0.032,0
Lampa,3872,2001-11-27,12.96,19.09,6.13,60.9,4.02,62.32,0.004,0
Lampa,3872,2001-11-28,10.28,17.59,7.31,73.8,5.45,62.07,0.0,0
Lampa,3872,2001-11-29,8.74,19.05,10.31,68.8,4.93,63.96,0.041,0
Lampa,3872,2001-11-30,9.55,17.64,8.09,54.3,6.8,60.64,0.018,0
Lampa,3872,2001-12-01,7.88,19.48,11.6,67.1,3.92,63.1,0.0,0
Lampa,3872,2001-12-02,5.41,8.73,3.32,72.4,3.84,61.9,0.0,0
Lampa,3872,2001-12-03,11.13,24.3,13.17,64.7,3.89,62.4,0.02,0
Lampa,3872,2001-12-04,8.07,23.61,15.54,81.8,6.25,63.04,0.005,0
Lampa,3872,2001-12-05,10.17,18.98,8.82,46.0,1.73,61.95,0.0,0
Lampa,3872,2001-12-06,9.81,19.14,9.33,77.9,4.55,61.37,0.026,0
